cod_upp;upp;ano;mes;hom_doloso;lesao_corp_morte;latrocinio;tentat_hom;lesao_corp_dolosa;estupro;hom_culposo;lesao_corp_culposa;encontro_cadaver;encontro_ossada;roubo_comercio;roubo_residencia;roubo_veiculo;roubo_carga;roubo_transeunte;roubo_em_coletivo;roubo_banco;roubo_cx_eletronico;roubo_celular;roubo_conducao_saque;furto_veiculos;sequestro;extorsao;sequestro_relampago;estelionato;apreensao_drogas;armas_apreendidas;recuperacao_veiculos;cump_mandado_prisao;ocorr_flagrante;ameaca;pessoas_desaparecidas;hom_por_interv_policial;pol_militares_mortos_serv;pol_civis_mortos_serv;roubos;furtos;registro_ocorrencias
1;Santa Marta;2014;2;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;2;2;11
2;Cidade de Deus;2014;2;1;0;0;5;29;0;0;14;0;0;0;0;0;0;5;4;0;0;0;0;3;0;0;0;2;44;2;4;3;49;21;2;0;0;0;9;24;176
3;Batam;2014;2;0;0;0;2;11;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;2;2;1;2;0;6;9;0;0;0;0;2;2;48
4;Chapéu Mangueira / Babilônia;2014;2;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;1;7;0;0;0;0;0;1;18
5;Pavão-Pavãozinho;2014;2;0;0;0;5;4;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;2;7;0;0;0;3;5;2;0;0;0;1;5;37
6;Tabajaras;2014;2;0;0;0;0;6;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;1;0;1;6;1;0;0;0;1;3;29
7;Providência;2014;2;0;0;0;0;8;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;35;0;1;0;5;3;0;0;0;0;2;4;57
8;Borel;2014;2;0;0;0;0;10;1;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;6;0;0;1;1;8;0;0;0;0;1;5;40
9;Formiga;2014;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;2;1;0;0;0;0;0;0;7
10;Andaraí;2014;2;0;0;0;0;5;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;2;0;1;5;0;0;0;0;2;4;35
11;Salgueiro;2014;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;7
12;Turano;2014;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;5;0;0;1;1;2;0;0;0;0;1;5;26
13;São João / Matriz / Queto;2014;2;0;0;0;1;5;0;0;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;5;0;0;0;1;4;0;1;0;0;3;2;25
14;Coroa / Fallet / Fogueteiro;2014;2;0;0;0;4;5;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;12;1;1;0;5;0;0;0;0;0;0;4;36
15;Escondidinho / Prazeres;2014;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;2;2;3;0;0;0;0;0;2;18
16;São Carlos;2014;2;0;0;0;2;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;1;4;0;0;0;0;1;0;24
17;Mangueira;2014;2;0;0;0;0;8;0;0;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;2;10;4;4;0;0;0;0;2;5;39
18;Macacos;2014;2;0;0;0;0;13;0;0;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;7;0;0;0;5;13;0;0;0;0;3;5;42
19;Vidigal;2014;2;0;0;0;0;6;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;3;1;0;0;0;0;2;16
20;Nova Brasília;2014;2;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;2;2;0;0;0;0;1;0;11
21;Fazendinha;2014;2;0;0;0;5;4;0;0;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;5;7;0;0;0;0;3;2;17
22;Adeus / Baiana;2014;2;0;0;0;0;4;1;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;2;6;1;0;0;0;3;3;23
23;Alemão;2014;2;0;0;0;0;8;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;0;1;2;25
24;Chatuba;2014;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;3;0;0;0;0;0;2;21
25;Fé / Sereno;2014;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;2;0;0;0;0;0;1;8
26;Parque Proletário;2014;2;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;2;2;0;0;1;0;0;4;14
27;Vila Cruzeiro;2014;2;0;0;0;3;3;1;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;13;0;0;2;1;2;0;0;1;0;1;2;33
28;Rocinha;2014;2;1;0;0;9;31;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;4;1;3;5;27;1;0;0;0;0;13;129
29;Jacarezinho;2014;2;0;0;0;0;14;0;0;2;1;0;0;0;1;1;9;2;0;0;1;0;1;0;0;0;2;13;1;1;0;5;6;0;0;0;0;15;8;76
30;Manguinhos;2014;2;1;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;1;0;4;3;1;0;0;0;0;2;31
31;Barreira do Vasco / Tuiuti;2014;2;0;0;0;0;10;0;0;2;0;0;0;0;0;0;5;1;0;0;1;0;0;0;0;0;3;7;0;2;0;6;10;0;0;0;0;10;13;56
32;Caju;2014;2;0;0;0;0;10;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;2;0;2;1;4;5;0;0;0;0;1;15;37
33;Cerro-Corá;2014;2;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;1;12
34;Arará / Mandela;2014;2;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13;0;0;0;3;1;0;0;0;0;0;2;23
35;Lins;2014;2;0;0;0;0;8;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;9;1;5;2;5;12;0;0;0;0;0;4;57
36;Camarista Méier;2014;2;0;0;0;0;9;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;12;1;0;0;0;2;2;34
37;Mangueirinha;2014;2;1;0;0;0;1;0;0;2;0;0;0;0;1;1;1;0;0;0;0;0;1;0;1;0;0;2;0;1;1;6;1;1;0;0;0;3;1;21
38;Vila Kennedy;2014;2;1;0;0;2;21;2;0;10;0;0;3;1;14;5;11;2;0;0;0;0;1;0;0;0;4;7;2;22;2;16;15;1;0;0;0;41;16;157
1;Santa Marta;2014;3;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;8
2;Cidade de Deus;2014;3;1;0;0;7;27;0;0;16;1;0;2;0;0;1;5;2;0;0;0;0;0;0;0;0;3;25;6;4;2;27;16;0;0;0;0;12;19;156
3;Batam;2014;3;0;0;0;1;5;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;3;0;1;0;1;6;0;0;0;0;3;4;28
4;Chapéu Mangueira / Babilônia;2014;3;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;1;4;0;1;0;0;0;1;19
5;Pavão-Pavãozinho;2014;3;0;0;0;13;8;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5;0;0;0;3;8;0;0;0;0;1;4;39
6;Tabajaras;2014;3;2;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;2;10;0;0;0;0;0;2;33
7;Providência;2014;3;2;0;0;0;5;0;0;1;0;0;0;0;1;2;0;0;0;0;0;0;1;0;0;0;0;20;0;0;1;5;3;0;0;0;0;5;6;43
8;Borel;2014;3;0;0;0;1;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;4;0;0;0;4;7;4;0;0;0;0;6;39
9;Formiga;2014;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;1;1;0;0;0;0;3;17
10;Andaraí;2014;3;0;0;0;1;6;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;7;0;1;3;5;3;0;0;0;0;1;4;37
11;Salgueiro;2014;3;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3;0;0;0;0;0;3;10
12;Turano;2014;3;0;0;0;0;5;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;3;1;0;0;0;1;6;0;0;0;0;3;3;30
13;São João / Matriz / Queto;2014;3;0;0;0;0;6;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;5;0;0;0;0;1;3;24
14;Coroa / Fallet / Fogueteiro;2014;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;0;3;5;0;0;0;0;0;2;26
15;Escondidinho / Prazeres;2014;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;1;0;0;0;1;0;7
16;São Carlos;2014;3;1;0;0;1;12;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;1;3;9;0;0;0;0;0;2;30
17;Mangueira;2014;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;2;5;7;0;0;0;0;0;2;29
18;Macacos;2014;3;0;0;0;0;8;0;0;2;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;3;0;0;0;0;6;2;26
19;Vidigal;2014;3;0;0;0;1;9;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;4;3;4;0;0;0;0;0;2;24
20;Nova Brasília;2014;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;2;0;0;1;0;0;0;7
21;Fazendinha;2014;3;0;0;0;0;15;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;1;2;4;0;0;0;0;2;0;31
22;Adeus / Baiana;2014;3;0;0;0;0;2;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;7;0;2;0;2;5;1;0;0;0;3;3;33
23;Alemão;2014;3;1;0;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;4;3;0;0;0;0;0;2;32
24;Chatuba;2014;3;0;0;0;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;5;0;0;0;0;1;1;21
25;Fé / Sereno;2014;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;5
26;Parque Proletário;2014;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;2;12
27;Vila Cruzeiro;2014;3;0;0;0;0;11;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;5;5;0;0;1;0;0;1;34
28;Rocinha;2014;3;0;0;0;0;38;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;10;0;0;2;9;26;6;0;0;0;1;23;154
29;Jacarezinho;2014;3;0;0;0;2;22;1;0;2;1;0;2;0;2;0;3;1;0;0;0;0;1;0;0;0;5;20;1;4;2;5;13;0;0;0;0;10;9;106
30;Manguinhos;2014;3;0;0;0;0;6;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;0;0;6;0;0;0;0;0;0;31
31;Barreira do Vasco / Tuiuti;2014;3;0;0;0;0;8;1;0;1;0;0;1;0;0;0;5;0;0;0;0;0;1;0;0;0;1;5;2;5;2;4;4;0;0;0;0;10;11;58
32;Caju;2014;3;0;0;0;0;0;2;0;2;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;4;1;0;0;3;0;0;0;0;0;3;9;24
33;Cerro-Corá;2014;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;3;1;0;0;0;0;0;2;14
34;Arará / Mandela;2014;3;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;1;0;3;1;0;0;0;0;0;1;18
35;Lins;2014;3;0;0;0;0;7;1;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;2;8;0;2;7;3;2;2;0;0;0;3;3;51
36;Camarista Méier;2014;3;0;0;0;0;18;0;0;2;0;0;0;0;2;1;2;0;0;0;0;0;1;0;0;0;2;3;0;0;0;2;5;1;0;0;0;5;5;46
37;Mangueirinha;2014;3;0;0;0;0;7;1;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;6;1;0;0;0;3;1;30
38;Vila Kennedy;2014;3;1;0;0;6;22;1;0;4;0;0;2;0;10;5;21;2;0;0;1;0;4;0;0;0;0;12;5;35;6;13;18;1;0;0;0;42;19;182
1;Santa Marta;2014;4;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;5;21
2;Cidade de Deus;2014;4;0;0;0;9;27;1;1;10;1;0;2;0;1;0;3;3;0;0;1;0;3;0;0;0;4;30;4;4;4;29;16;2;0;0;0;13;29;176
3;Batam;2014;4;0;0;0;2;14;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;2;2;25
4;Chapéu Mangueira / Babilônia;2014;4;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;3;0;0;0;0;0;3;16
5;Pavão-Pavãozinho;2014;4;0;0;0;14;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;2;0;1;2;2;3;1;0;0;0;1;2;37
6;Tabajaras;2014;4;0;0;0;0;12;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;8;0;1;1;1;8;0;0;0;0;0;5;47
7;Providência;2014;4;0;0;0;0;12;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;6;2;1;0;3;4;1;0;0;0;1;3;33
8;Borel;2014;4;0;0;0;0;9;2;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;3;0;0;0;1;7;0;0;0;0;1;6;29
9;Formiga;2014;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;3;0;0;0;0;0;3;15
10;Andaraí;2014;4;0;0;0;0;12;0;0;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;2;3;0;0;2;1;4;1;0;0;0;2;2;36
11;Salgueiro;2014;4;0;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;1;2;0;0;0;0;0;0;0;21
12;Turano;2014;4;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;11;0;0;0;4;0;1;0;0;0;1;5;36
13;São João / Matriz / Queto;2014;4;0;0;0;1;6;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;3;2;0;1;5;1;0;0;0;0;1;6;34
14;Coroa / Fallet / Fogueteiro;2014;4;0;0;0;0;6;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;3;0;0;0;0;2;2;16
15;Escondidinho / Prazeres;2014;4;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;3;0;0;0;0;0;0;2;15
16;São Carlos;2014;4;0;0;0;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;2;3;0;0;0;0;0;1;25
17;Mangueira;2014;4;0;0;0;0;11;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;5;1;0;1;4;6;0;0;0;0;2;3;32
18;Macacos;2014;4;0;0;0;0;13;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;2;0;0;0;0;6;0;1;0;3;6;0;0;0;0;4;5;45
19;Vidigal;2014;4;0;0;0;0;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;2;4;0;0;0;0;1;4;22
20;Nova Brasília;2014;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;5
21;Fazendinha;2014;4;0;0;0;0;2;0;0;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;3;0;3;0;0;2;1;0;0;0;2;1;30
22;Adeus / Baiana;2014;4;1;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;2;0;6;4;1;0;0;0;0;4;35
23;Alemão;2014;4;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;1;0;0;0;0;0;1;18
24;Chatuba;2014;4;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;2;0;0;0;0;0;2;19
25;Fé / Sereno;2014;4;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;1;0;0;0;0;0;0;9
26;Parque Proletário;2014;4;0;0;0;2;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;5;0;0;0;3;0;0;0;0;0;2;3;16
27;Vila Cruzeiro;2014;4;0;0;0;0;4;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;6;1;1;0;1;4;0;0;0;0;1;4;28
28;Rocinha;2014;4;0;0;0;0;23;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;2;3;0;1;2;3;18;0;0;0;0;2;7;76
29;Jacarezinho;2014;4;2;0;0;0;13;0;0;7;0;0;1;1;0;4;7;1;0;0;0;0;1;0;0;0;5;19;1;2;1;14;5;0;0;0;0;17;10;102
30;Manguinhos;2014;4;0;0;0;0;9;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;10;0;1;0;3;3;2;0;0;0;1;4;34
31;Barreira do Vasco / Tuiuti;2014;4;0;0;0;0;6;0;0;1;0;0;3;0;2;1;4;0;0;0;0;0;1;0;0;0;0;3;1;5;0;2;3;1;0;0;0;10;9;50
32;Caju;2014;4;0;0;0;0;9;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;5;0;0;0;0;1;8;26
33;Cerro-Corá;2014;4;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;6;0;0;0;0;1;1;19
34;Arará / Mandela;2014;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;17;0;1;2;2;1;0;0;0;0;2;0;31
35;Lins;2014;4;0;0;0;1;6;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;4;0;3;2;4;6;0;0;0;0;6;3;41
36;Camarista Méier;2014;4;0;0;0;0;6;0;0;2;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;2;0;0;0;0;3;1;28
37;Mangueirinha;2014;4;0;0;0;0;7;0;0;0;0;0;0;0;2;0;4;0;0;0;0;0;1;0;0;0;0;2;0;3;2;2;10;0;0;0;0;7;4;35
38;Vila Kennedy;2014;4;0;0;0;2;21;0;2;11;0;0;3;0;7;0;13;3;0;0;0;0;4;0;0;0;0;12;7;23;2;11;8;1;0;0;0;32;30;164
1;Santa Marta;2014;5;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;3;12
2;Cidade de Deus;2014;5;0;0;0;17;18;2;1;6;1;0;0;0;1;1;10;0;0;0;0;0;1;0;1;0;11;19;0;3;3;20;15;2;1;0;0;13;20;154
3;Batam;2014;5;0;0;0;0;15;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;6;1;2;9;0;0;0;0;1;9;35
4;Chapéu Mangueira / Babilônia;2014;5;0;0;0;1;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;2;0;0;2;3;0;0;0;0;0;2;17
5;Pavão-Pavãozinho;2014;5;0;0;0;6;5;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;4;0;0;1;3;6;0;0;0;0;2;2;24
6;Tabajaras;2014;5;0;0;0;0;13;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;1;9;0;0;0;0;1;5;39
7;Providência;2014;5;0;0;0;3;6;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;7;2;0;0;4;8;0;0;0;0;1;1;29
8;Borel;2014;5;0;0;0;0;10;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;7;0;0;1;4;3;0;0;0;0;2;0;27
9;Formiga;2014;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;10
10;Andaraí;2014;5;2;0;0;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14;0;0;1;1;4;0;0;0;0;1;8;48
11;Salgueiro;2014;5;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;1;0;0;1;0;0;0;0;0;1;0;10
12;Turano;2014;5;0;0;0;0;2;0;0;2;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;6;0;1;0;1;4;0;0;0;0;3;5;27
13;São João / Matriz / Queto;2014;5;0;0;0;1;5;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;4;0;0;0;0;0;1;19
14;Coroa / Fallet / Fogueteiro;2014;5;0;0;0;1;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;2;4;0;0;0;0;0;2;23
15;Escondidinho / Prazeres;2014;5;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;6;0;0;0;2;1;0;0;0;0;2;2;15
16;São Carlos;2014;5;1;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;7;1;0;0;2;1;2;1;0;0;0;4;31
17;Mangueira;2014;5;0;0;0;0;15;0;0;6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;1;3;6;0;0;0;0;2;2;31
18;Macacos;2014;5;0;0;0;7;5;0;0;0;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;1;7;4;1;0;3;4;0;0;0;0;5;2;33
19;Vidigal;2014;5;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;3;3;1;0;0;0;1;2;23
20;Nova Brasília;2014;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;5
21;Fazendinha;2014;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;2;0;1;2;0;0;0;0;2;3;11
22;Adeus / Baiana;2014;5;0;0;0;0;4;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;7;0;0;0;0;2;5;28
23;Alemão;2014;5;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;0;3;2;3;0;0;0;0;0;2;26
24;Chatuba;2014;5;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;3;1;1;0;0;0;1;1;18
25;Fé / Sereno;2014;5;0;0;0;0;3;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;1;0;10
26;Parque Proletário;2014;5;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;1;1;0;0;0;0;2;2;9
27;Vila Cruzeiro;2014;5;0;0;0;7;9;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;7;0;1;1;3;6;0;0;0;0;2;6;44
28;Rocinha;2014;5;1;0;0;18;27;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;4;8;4;0;3;4;18;0;2;0;0;2;17;103
29;Jacarezinho;2014;5;0;0;0;0;7;0;0;5;2;0;0;1;0;1;1;2;0;0;0;0;0;0;0;0;1;17;0;3;2;9;7;1;0;0;0;6;9;69
30;Manguinhos;2014;5;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;7;0;2;0;5;5;1;0;0;0;2;2;34
31;Barreira do Vasco / Tuiuti;2014;5;0;0;0;0;10;0;0;3;0;0;0;0;2;0;5;0;0;0;0;0;0;0;0;0;2;8;0;3;0;4;7;0;0;0;0;8;6;52
32;Caju;2014;5;0;0;0;0;3;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;6;4;0;0;0;0;2;11;32
33;Cerro-Corá;2014;5;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;9
34;Arará / Mandela;2014;5;0;0;0;0;2;0;0;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;21;0;1;0;4;0;0;0;0;0;3;5;42
35;Lins;2014;5;0;0;0;0;4;0;0;1;0;0;1;0;0;3;4;0;0;0;1;0;1;0;0;0;3;6;0;3;1;2;5;0;0;0;0;10;5;56
36;Camarista Méier;2014;5;0;0;0;3;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;5;0;0;0;3;11;0;0;0;0;4;6;32
